event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_frame_start,associated_player_possession_event_id,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break,furthest_line_break_id,furthest_line_break_type,furthest_line_break_type_id,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
7_537,810,1875301,15682,15693,26:00.2,26:01.3,26,0,1.1,1,1,left_to_right,7,passing_option,,,149954,K. Strom,4,LCB,151151.0,H. McCutcheon,12.0,LM,2334,Orlando Pride,-12.2,-0.84,3,center,2,middle_third,False,-12.85,-1.19,3,center,2,middle_third,False,15682.0,8_193,,,,3,drawing,0,0,,,,,False,False,1.02,-151.7,2,backward,False,False,3.88,1,jogging,8.83,6.15,-2.68,24.37,21.38,36.57,34.23,-2.34,28.13,31.12,2.99,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4123.0,3.0,False,,,False,,,False,,,,,,,14.34,1,short,133.28,3,sideway_left,15.17,2,medium,144.04,2,backward,False,8.0,10.0,-2.0,1.0,behind,1.0,behind,17.24,14.34,-1.6,-14.44,4.0,half_space_right,2.0,middle_third,False,-3.02,-11.63,4.0,half_space_right,2.0,middle_third,False,True,True,True,False,False,0.0003,0.9879,0.8895,True,15693.0,True,,,,,,,2.0,True,,,,True,True,,True,False
7_538,811,1875301,15685,15688,26:00.5,26:00.8,26,0,0.3,1,1,left_to_right,7,passing_option,,,63540,Adriana,16,LW,151151.0,H. McCutcheon,12.0,LM,2334,Orlando Pride,17.4,3.36,3,center,2,middle_third,False,17.23,3.67,3,center,2,middle_third,False,15682.0,8_193,,,,3,drawing,0,0,,,,,False,False,0.42,116.1,3,sideway_left,False,False,3.97,1,jogging,5.06,4.4,-0.66,23.69,22.88,6.29,5.65,-0.64,28.81,29.62,0.81,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4123.0,3.0,False,,,True,1,through,False,,,second_last,2,through,1,25.89,2,medium,40.55,1,forward,,,,,,,True,6.0,3.0,3.0,3.0,ahead,3.0,ahead,25.91,25.82,-2.16,-13.63,4.0,half_space_right,2.0,middle_third,False,-2.61,-12.85,4.0,half_space_right,2.0,middle_third,False,False,False,,False,True,0.0149,0.5206,0.645,True,15686.0,True,,,,,,,2.0,True,,,,True,True,,,False
1_79,812,1875301,15712,15720,26:03.2,26:04.0,26,3,0.8,1,1,left_to_right,1,off_ball_run,6.0,pulling_half_space,63540,Adriana,16,LW,149954.0,K. Strom,4.0,LCB,2334,Orlando Pride,15.55,9.48,2,half_space_left,2,middle_third,False,14.95,12.95,2,half_space_left,2,middle_third,False,15716.0,8_194,,,,3,drawing,0,0,,,,,False,False,3.52,99.81,3,sideway_left,False,False,15.75,2,running,2.23,2.83,0.6,17.79,17.09,2.24,2.14,-0.1,34.71,35.41,0.7,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,ahead,3.0,ahead,29.91,29.61,-12.77,-0.15,3.0,center,2.0,middle_third,False,-12.28,1.32,3.0,center,2.0,middle_third,False,False,False,,False,True,0.0066,0.6115,0.6625,True,,False,0.0,False,,,,False,,,4.0,4.0,0.0,True,True,,,
8_194,813,1875301,15716,15739,26:03.6,26:05.9,26,3,2.3,1,1,left_to_right,8,player_possession,,,149954,K. Strom,4,LCB,,,,,2334,Orlando Pride,-12.62,0.45,3,center,2,middle_third,False,-13.02,4.79,3,center,2,middle_third,False,,,,,,3,drawing,0,0,,,,,False,False,5.45,95.27,3,sideway_left,False,False,8.82,1,jogging,6.15,2.01,-4.14,17.44,16.09,30.06,29.11,-0.95,35.06,36.41,1.35,False,False,1.0,pass_reception,1.0,pass,False,False,True,False,False,False,False,144.04,2,backward,15.17,2,medium,1,successful,7_544,False,149873.0,A. Moorhouse,1.0,GK,-36.8,1.04,3,center,1,defensive_third,False,-37.92,-1.4,3,center,1,defensive_third,False,0.9971,False,0.0,False,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,4.0,0.0,1.0,6.0,8.0,True,4231.0,3.0,False,,,False,,,False,,,,,,,24.07,2,medium,-171.04,2,backward,17.62,2,medium,-148.46,2,backward,False,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,0.0,True,True,True,True,False
7_539,814,1875301,15716,15717,26:03.6,26:03.7,26,3,0.1,1,1,left_to_right,7,passing_option,,,947967,E. Sams,6,RCB,149954.0,K. Strom,4.0,LCB,2334,Orlando Pride,-15.64,-8.65,3,center,2,middle_third,False,-15.85,-8.57,3,center,2,middle_third,False,15716.0,8_194,,,,3,drawing,0,0,,,,,False,False,0.9,152.98,2,backward,False,False,8.1,1,jogging,9.86,9.89,0.02,17.44,17.35,33.08,33.2,0.12,35.06,35.15,0.09,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4141.0,2.0,,,,False,,,False,,,,,,,9.59,1,short,-108.36,4,sideway_right,,,,,,,False,10.0,10.0,0.0,1.0,behind,1.0,behind,9.59,9.79,-12.62,0.45,3.0,center,2.0,middle_third,False,-12.56,0.65,3.0,center,2.0,middle_third,False,False,False,,False,False,0.0004,0.9949,0.6518,True,15716.0,True,,,,,,,1.0,False,,,,True,True,,,False
7_540,815,1875301,15716,15738,26:03.6,26:05.8,26,3,2.2,1,1,left_to_right,7,passing_option,,,149882,K. Abello,2,LB,149954.0,K. Strom,4.0,LCB,2334,Orlando Pride,-11.62,15.38,2,half_space_left,2,middle_third,False,-16.05,18.84,2,half_space_left,2,middle_third,False,15716.0,8_194,,,,3,drawing,0,0,,,,,False,False,5.65,142.01,2,backward,False,False,9.21,1,jogging,9.37,11.76,2.39,17.44,16.17,29.06,32.22,3.16,35.06,36.33,1.27,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4231.0,3.0,False,,,False,,,False,,,,,,,14.53,1,short,94.54,3,sideway_left,,,,,,,False,10.0,10.0,0.0,2.0,same_line,1.0,behind,14.96,14.46,-12.62,0.45,3.0,center,2.0,middle_third,False,-12.79,4.75,3.0,center,2.0,middle_third,False,False,False,,False,False,0.0004,0.9977,0.9504,True,15722.0,True,,,,,,,5.0,True,,,,True,True,,,False
7_541,816,1875301,15726,15729,26:04.6,26:04.9,26,4,0.3,1,1,left_to_right,7,passing_option,,,63540,Adriana,16,LW,149954.0,K. Strom,4.0,LCB,2334,Orlando Pride,14.39,15.21,2,half_space_left,2,middle_third,False,13.95,16.15,2,half_space_left,2,middle_third,False,15716.0,8_194,1_79,6,pulling_half_space,3,drawing,0,0,,,,,False,False,1.44,112.22,3,sideway_left,False,False,12.8,1,jogging,2.72,2.53,-0.2,16.78,16.66,2.39,2.71,0.32,35.72,35.84,0.12,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4231.0,3.0,True,1,through,True,2,around,False,,,second_last,2,around,2,28.66,2,medium,25.28,1,forward,,,,,,,True,10.0,4.0,6.0,3.0,ahead,3.0,ahead,28.66,28.21,-11.53,2.97,3.0,center,2.0,middle_third,False,-11.39,3.75,3.0,center,2.0,middle_third,False,False,False,,False,True,0.0066,0.6115,0.6625,True,15726.0,False,,,,,,,2.0,False,,,,True,True,,,False
7_542,817,1875301,15732,15739,26:05.2,26:05.9,26,5,0.7,1,1,left_to_right,7,passing_option,,,947967,E. Sams,6,RCB,149954.0,K. Strom,4.0,LCB,2334,Orlando Pride,-18.87,-7.39,3,center,1,defensive_third,False,-19.82,-6.61,3,center,1,defensive_third,False,15716.0,8_194,,,,3,drawing,0,0,,,,,False,False,1.07,140.61,2,backward,False,False,6.32,1,jogging,14.32,14.57,0.25,16.51,16.09,35.38,35.91,0.53,35.99,36.41,0.42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4141.0,2.0,,,,False,,,False,,,,,,,9.59,1,short,-108.36,4,sideway_right,,,,,,,False,10.0,10.0,0.0,1.0,behind,1.0,behind,13.78,13.27,-11.59,4.31,3.0,center,2.0,middle_third,False,-13.02,4.79,3.0,center,2.0,middle_third,False,False,False,,False,False,0.0004,0.9949,0.6518,True,15716.0,False,,,,,,,4.0,True,,,,True,True,,,False
7_543,818,1875301,15736,15739,26:05.6,26:05.9,26,5,0.3,1,1,left_to_right,7,passing_option,,,817541,C. Dyke,8,RB,149954.0,K. Strom,4.0,LCB,2334,Orlando Pride,-13.78,-19.24,4,half_space_right,2,middle_third,False,-14.11,-19.11,4,half_space_right,2,middle_third,False,15716.0,8_194,,,,3,drawing,0,0,,,,,False,False,0.42,152.49,2,backward,False,False,3.99,1,jogging,13.54,13.96,0.43,16.3,16.09,30.08,30.2,0.12,36.2,36.41,0.21,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4231.0,3.0,False,,,False,,,False,,,,,,,23.92,2,medium,-92.61,4,sideway_right,,,,,,,False,10.0,10.0,0.0,2.0,same_line,2.0,same_line,23.94,23.92,-12.34,4.66,3.0,center,2.0,middle_third,False,-13.02,4.79,3.0,center,2.0,middle_third,False,False,False,,False,False,0.0002,0.984,0.8409,True,15739.0,False,,,,,,,3.0,True,,,,True,True,,,False
7_544,819,1875301,15737,15739,26:05.7,26:05.9,26,5,0.2,1,1,left_to_right,7,passing_option,,,149873,A. Moorhouse,1,GK,149954.0,K. Strom,4.0,LCB,2334,Orlando Pride,-36.72,1.0,3,center,1,defensive_third,False,-36.8,1.04,3,center,1,defensive_third,False,15716.0,8_194,,,,3,drawing,0,0,,,,,False,False,0.2,141.71,2,backward,False,False,,,,26.19,19.83,-6.36,16.24,16.09,52.96,52.89,-0.07,36.26,36.41,0.15,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4231.0,3.0,False,,,False,,,False,,,,,,,24.07,2,medium,-171.04,2,backward,17.62,2,medium,-148.46,2,backward,False,10.0,10.0,0.0,1.0,behind,1.0,behind,24.44,24.07,-12.56,4.71,3.0,center,2.0,middle_third,False,-13.02,4.79,3.0,center,2.0,middle_third,False,True,True,True,False,False,0.0,0.9971,0.4748,False,15739.0,False,,,,,,,3.0,False,,,,True,True,,True,True
8_195,820,1875301,15773,15800,26:09.3,26:12.0,26,9,2.7,1,1,left_to_right,8,player_possession,,,149873,A. Moorhouse,1,GK,,,,,2334,Orlando Pride,-37.92,-1.4,3,center,1,defensive_third,False,-36.57,-3.38,3,center,1,defensive_third,False,,,,,,3,drawing,0,0,,,,,False,False,2.56,-55.71,4,sideway_right,False,False,3.63,1,jogging,19.83,12.06,-7.77,9.68,6.05,47.6,42.62,-4.98,42.82,46.45,3.63,False,False,1.0,pass_reception,1.0,pass,False,False,True,False,False,False,False,-148.46,2,backward,17.62,2,medium,1,successful,7_548,True,22542.0,Marta,19.0,CF,-3.29,-18.57,4,half_space_right,2,middle_third,False,-9.83,-22.46,5,wide_right,2,middle_third,False,0.8084,False,0.0007,False,5.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,2.0,3.0,2.0,5.0,10.0,10.0,True,424.0,3.0,True,,,False,,,False,,,first,1,through,1,36.58,3,long,-24.53,1,forward,38.66,3,long,-24.34,1,forward,True,10.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,0.0,True,True,True,True,False
7_545,821,1875301,15773,15778,26:09.3,26:09.8,26,9,0.5,1,1,left_to_right,7,passing_option,,,817541,C. Dyke,8,RB,149873.0,A. Moorhouse,1.0,GK,2334,Orlando Pride,-24.0,-21.39,5,wide_right,1,defensive_third,False,-25.45,-21.84,5,wide_right,1,defensive_third,False,15773.0,8_195,,,,3,drawing,0,0,,,,,False,False,1.23,-162.76,2,backward,False,False,10.91,1,jogging,13.21,12.47,-0.73,9.68,8.75,33.68,34.2,0.52,42.82,43.75,0.93,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,424.0,3.0,False,,,False,,,False,,,,,,,24.36,2,medium,-55.15,4,sideway_right,,,,,,,True,10.0,10.0,0.0,3.0,ahead,3.0,ahead,24.36,23.76,-37.92,-1.4,3.0,center,1.0,defensive_third,False,-38.07,-1.71,3.0,center,1.0,defensive_third,False,False,False,,False,False,0.0001,0.996,0.7388,True,15773.0,True,,,,,,,2.0,False,,,,True,True,,,False
7_546,822,1875301,15773,15800,26:09.3,26:12.0,26,9,2.7,1,1,left_to_right,7,passing_option,,,947967,E. Sams,6,RCB,149873.0,A. Moorhouse,1.0,GK,2334,Orlando Pride,-27.85,-10.89,4,half_space_right,1,defensive_third,False,-34.61,-13.4,4,half_space_right,1,defensive_third,False,15773.0,8_195,,,,3,drawing,0,0,,,,,False,False,7.15,-159.63,2,backward,False,False,9.69,1,jogging,9.92,10.4,0.49,9.68,6.05,37.53,40.66,3.13,42.82,46.45,3.63,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,424.0,3.0,False,,,False,,,False,,,,,,,13.84,1,short,-43.3,1,forward,,,,,,,True,10.0,10.0,0.0,3.0,ahead,2.0,same_line,13.84,10.21,-37.92,-1.4,3.0,center,1.0,defensive_third,False,-36.57,-3.38,3.0,center,1.0,defensive_third,False,False,False,,False,False,0.0001,0.9964,0.9447,True,15773.0,True,,,,,,,4.0,True,,,,True,True,,,False
7_547,823,1875301,15783,15788,26:10.3,26:10.8,26,10,0.5,1,1,left_to_right,7,passing_option,,,149954,K. Strom,4,LCB,149873.0,A. Moorhouse,1.0,GK,2334,Orlando Pride,-25.6,11.74,2,half_space_left,1,defensive_third,False,-27.54,12.26,2,half_space_left,1,defensive_third,False,15773.0,8_195,,,,3,drawing,0,0,,,,,False,False,1.62,165.0,2,backward,False,False,14.45,1,jogging,9.21,10.1,0.89,7.88,7.12,33.48,34.66,1.18,44.62,45.38,0.76,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,424.0,3.0,False,,,False,,,False,,,,,,,18.26,2,medium,50.2,3,sideway_left,,,,,,,True,10.0,10.0,0.0,3.0,ahead,3.0,ahead,18.55,17.85,-38.1,-1.96,3.0,center,1.0,defensive_third,False,-37.97,-2.22,3.0,center,1.0,defensive_third,False,False,False,,False,False,0.0001,0.9936,0.6431,True,15785.0,False,,,,,,,3.0,False,,,,True,True,,,False
7_548,824,1875301,15789,15800,26:10.9,26:12.0,26,10,1.1,1,1,left_to_right,7,passing_option,,,22542,Marta,19,CF,149873.0,A. Moorhouse,1.0,GK,2334,Orlando Pride,-0.25,-17.43,4,half_space_right,2,middle_third,False,-3.29,-18.57,4,half_space_right,2,middle_third,False,15773.0,8_195,,,,3,drawing,0,0,,,,,False,False,3.01,-159.44,2,backward,False,False,10.41,1,jogging,6.74,7.07,0.33,6.99,6.05,7.24,9.34,2.1,45.51,46.45,0.94,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,424.0,3.0,True,1,through,False,,,False,,,first,1,through,1,36.58,3,long,-24.53,1,forward,38.66,3,long,-24.34,1,forward,True,10.0,5.0,5.0,3.0,ahead,3.0,ahead,40.6,36.58,-37.92,-2.28,3.0,center,1.0,defensive_third,False,-36.57,-3.38,3.0,center,1.0,defensive_third,False,True,True,True,False,False,0.0007,0.8084,0.8856,True,15800.0,False,,,,,,,3.0,True,,,,True,True,,True,False
7_549,825,1875301,15800,15800,26:12.0,26:12.0,26,12,0.0,1,1,left_to_right,7,passing_option,,,151602,A. Watt,17,RW,149873.0,A. Moorhouse,1.0,GK,2334,Orlando Pride,2.58,-29.89,5,wide_right,2,middle_third,False,2.58,-29.89,5,wide_right,2,middle_third,False,15773.0,8_195,,,,3,drawing,0,0,,,,,False,False,0.0,173.74,2,backward,False,False,,,,10.27,10.27,0.0,6.05,6.05,3.47,3.47,0.0,46.45,46.45,0.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,424.0,3.0,True,1,through,True,2,around,False,,,second_last,2,around,2,47.28,3,long,-34.1,1,forward,,,,,,,True,10.0,4.0,6.0,3.0,ahead,3.0,ahead,47.28,47.28,-36.57,-3.38,3.0,center,1.0,defensive_third,False,-36.57,-3.38,3.0,center,1.0,defensive_third,False,False,False,,False,False,0.0012,0.7188,0.7133,True,15800.0,False,,,,,,,2.0,True,,,,True,True,,,True
1_80,826,1875301,15814,15832,26:13.4,26:15.2,26,13,1.8,1,1,left_to_right,1,off_ball_run,2.0,coming_short,62389,Angelina,14,RM,22542.0,Marta,19.0,CF,2334,Orlando Pride,-17.61,-5.87,3,center,1,defensive_third,False,-14.82,-13.51,4,half_space_right,2,middle_third,False,15824.0,8_196,,,,3,drawing,0,0,,,,,False,False,8.16,-69.94,4,sideway_right,True,False,16.24,2,running,6.28,6.84,0.56,6.38,8.41,23.99,23.23,-0.76,46.12,44.09,-2.03,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,behind,1.0,behind,17.68,10.59,-7.33,-20.26,5.0,wide_right,2.0,middle_third,False,-10.87,-23.34,5.0,wide_right,2.0,middle_third,False,False,False,,False,False,0.001,0.6591,0.9096,True,,False,0.0,False,,,,True,,,8.0,7.0,-1.0,True,True,,,
8_196,827,1875301,15824,15925,26:14.4,26:24.5,26,14,10.1,1,1,left_to_right,8,player_possession,,,22542,Marta,19,CF,,,,,2334,Orlando Pride,-9.83,-22.46,5,wide_right,2,middle_third,False,-18.67,9.02,3,center,1,defensive_third,False,,,,,,3,drawing,0,0,,,,,False,False,36.91,105.69,3,sideway_left,False,True,13.24,1,jogging,7.07,6.75,-0.32,7.44,14.73,17.27,33.4,16.13,45.06,37.77,-7.29,True,False,1.0,pass_reception,1.0,pass,False,False,True,False,False,False,False,-24.34,1,forward,38.66,3,long,1,successful,7_556,True,63540.0,Adriana,16.0,LW,8.73,21.92,1,wide_left,2,middle_third,False,7.52,27.34,1,wide_left,2,middle_third,False,0.6248,True,0.0034,False,7.0,1.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,6.0,1.0,2.0,2.0,1.0,5.0,7.0,4.0,True,442.0,3.0,True,,,True,,,False,,,second_last,2,through,1,30.28,3,long,25.21,1,forward,24.28,2,medium,25.98,1,forward,True,10.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,5.0,-5.0,True,True,True,True,False
7_550,828,1875301,15824,15832,26:14.4,26:15.2,26,14,0.8,1,1,left_to_right,7,passing_option,,,151602,A. Watt,17,RW,22542.0,Marta,19.0,CF,2334,Orlando Pride,1.43,-30.77,5,wide_right,2,middle_third,False,2.26,-31.96,5,wide_right,2,middle_third,False,15824.0,8_196,,,,3,drawing,0,0,,,,,False,False,1.46,-55.11,4,sideway_right,False,False,6.56,1,jogging,8.4,8.22,-0.18,7.44,8.41,6.01,6.15,0.14,45.06,44.09,-0.97,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4141.0,2.0,,,,False,,,False,,,,,,,14.69,1,short,-33.98,1,forward,,,,,,,True,6.0,4.0,2.0,3.0,ahead,3.0,ahead,13.99,15.71,-9.83,-22.46,5.0,wide_right,2.0,middle_third,False,-10.87,-23.34,5.0,wide_right,2.0,middle_third,False,False,False,,False,False,0.0015,0.7686,0.8696,True,15828.0,True,,,,,,,2.0,False,,,,True,True,,,False
7_551,829,1875301,15824,15857,26:14.4,26:17.7,26,14,3.3,1,1,left_to_right,7,passing_option,,,817541,C. Dyke,8,RB,22542.0,Marta,19.0,CF,2334,Orlando Pride,-23.61,-25.44,5,wide_right,1,defensive_third,False,-19.43,-27.84,5,wide_right,1,defensive_third,False,15824.0,8_196,,,,3,drawing,0,0,,,,,False,False,5.69,-29.86,1,forward,False,False,6.45,1,jogging,7.17,12.08,4.91,7.44,9.49,31.05,28.92,-2.13,45.06,43.01,-2.05,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4141.0,2.0,,,,False,,,False,,,,,,,11.86,1,short,-162.33,2,backward,,,,,,,False,6.0,9.0,-3.0,1.0,behind,1.0,behind,14.1,12.25,-9.83,-22.46,5.0,wide_right,2.0,middle_third,False,-14.44,-16.65,4.0,half_space_right,2.0,middle_third,False,False,False,,False,False,0.0003,0.7209,0.781,True,15831.0,True,,,,,,,4.0,False,,,,True,True,,,False
7_552,830,1875301,15830,15852,26:15.0,26:17.2,26,15,2.2,1,1,left_to_right,7,passing_option,,,62389,Angelina,14,RM,22542.0,Marta,19.0,CF,2334,Orlando Pride,-15.22,-12.75,4,half_space_right,2,middle_third,False,-11.14,-15.79,4,half_space_right,2,middle_third,False,15824.0,8_196,1_80,2,coming_short,3,drawing,0,0,,,,,False,False,5.8,-36.69,1,forward,False,False,9.62,1,jogging,6.9,4.52,-2.38,8.19,9.49,23.41,20.63,-2.78,44.31,43.01,-1.3,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4141.0,2.0,,,,True,1,through,False,,,second_last,2,through,1,3.39,1,short,87.64,3,sideway_left,,,,,,,False,8.0,8.0,0.0,1.0,behind,2.0,same_line,11.49,3.08,-10.68,-23.31,5.0,wide_right,2.0,middle_third,False,-13.17,-18.11,4.0,half_space_right,2.0,middle_third,False,False,False,,False,False,0.0011,0.8362,0.7504,True,15848.0,False,,,,,,,4.0,False,,,,True,True,,,False
7_553,831,1875301,15846,15871,26:16.6,26:19.1,26,16,2.5,1,1,left_to_right,7,passing_option,,,947967,E. Sams,6,RCB,22542.0,Marta,19.0,CF,2334,Orlando Pride,-25.76,-17.95,4,half_space_right,1,defensive_third,False,-25.16,-16.85,4,half_space_right,1,defensive_third,False,15824.0,8_196,,,,3,drawing,0,0,,,,,False,False,2.3,61.39,3,sideway_left,False,False,3.57,1,jogging,6.99,9.71,2.72,9.39,9.66,35.15,34.82,-0.33,43.11,42.84,-0.27,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4141.0,2.0,,,,False,,,False,,,,,,,13.68,1,short,172.86,2,backward,,,,,,,False,7.0,10.0,-3.0,1.0,behind,1.0,behind,14.1,8.79,-11.81,-20.0,4.0,half_space_right,2.0,middle_third,False,-18.18,-11.51,4.0,half_space_right,1.0,defensive_third,False,False,False,,False,False,0.0002,0.9283,0.7546,True,15847.0,False,,,,,,,3.0,False,,,,True,True,,,False
